周向晨	63	78.1	141.1
周迎梦	60.5	73.8	134.3
周忠文	21	74.2	95.2
周子爱	60.5	95.6	156.1
周虹光	22.5	86.3	108.8
周詩薇	25	75.5	100.5
周日倩	75	71.7	146.7
周丹彩	75.5	83.2	158.7
周梓瑶	20.5	65.9	86.4
周真文	62	73.3	135.3
周梓燕	63	76.5	139.5
周盼雁	22	76.4	98.4
周之凡	23	84.6	107.6
周又菡	60.5	82.2	142.7
周淑贤	23	76.7	99.7
周安娜	70.5	82.6	153.1
周安南	70.5	76.0	146.5
周佳晨	64	75.6	139.6
周念洁	21	90.9	111.9
周伊美	60.5	76.0	136.5
周雅洁	23	66.5	89.5
周绮怀	20	74.9	94.9
周盼烟	22	74.9	96.9
周安妮	70	67.1	137.1
周南晴	62	76.4	138.4
周慧捷	63	79.1	142.1
周泽惠	24	83.1	107.1
周宸畅	77	88.9	165.9
周晓洁	20	78.7	98.7
周明婧	24	75.6	99.6
周瑜英	60.5	79.3	139.8
周丰琳	21	67.8	88.8
周南琴	22	74.9	96.9
周悠柔	98	64.2	162.2
周妙芙	24	87.1	111.1
周泓莉	22	74.9	96.9
周林倩	64	73.7	137.7
周白容	60.5	84.5	145.0
周蓓蕾	20.5	80.6	101.1
周紫槐	60.5	73.8	134.3
周晋玉	22.5	88.1	110.6
周晓夏	60.5	73.8	134.3
周夏海	22	77.7	99.7
周靓影	98	72.1	170.1
周明美	24	86.6	110.6
周白柔	60	75.0	135.0
周美琳	22	74.9	96.9
周蓓莉	23	82.2	105.2
周志洁	21	86.9	107.9
周欢悦	60	79.0	139.0
周明梅	24	75.6	99.6
周晓霞	20	85.9	105.9
周梓楠	20	81.4	101.4
周水风	20	80.5	100.5
周铭英	60.5	79.3	139.8
周詩槐	22	72.5	94.5
周铎秦	75	76.8	151.8
周春娇	62	87.1	149.1
周小英	60	77.8	137.8
周如水	63	73.7	136.7
周烨婷	60.5	71.9	132.4
周如霜	60	79.1	139.1
周小颖	63	76.8	139.8
周傲竹	63	70.4	133.4
周平露	20.5	81.1	101.6
周冰嵐	20.5	70.8	91.3
周琛瑞	95	81.2	176.2
周燕华	63	78.1	141.1
周齐心	95	67.2	162.2
周悦竹	63	77.5	140.5
周舒云	60	81.9	141.9
周石瑶	78	68.7	146.7
周映桃	25	75.0	100.0
周小鱼	60	77.8	137.8
周小宇	98	82.5	180.5
周小雨	60	85.3	145.3
周宛槐	61	76.2	137.2
周芳蕤	25	77.1	102.1
周佳思	64	86.6	150.6
周小玉	63	91.1	154.1
周祺娜	20	83.3	103.3
周芳蕙	25	77.1	102.1
周平绿	23	74.7	97.7
周如松	60	82.6	142.6
周珠星	95	64.2	159.2
周凌萱	22.5	85.8	108.3
周懷芹	25	83.1	108.1
周水香	20	80.5	100.5
周倩璇	80	84.8	164.8
周曼珠	60	69.5	129.5
周倩瑾	77.5	77.7	155.2
周倩瑜	94	88.9	182.9
周悦迪	75	77.9	152.9
周曼嵐	20	72.2	92.2
周書菱	22	72.5	94.5
周燕婉	91	84.7	175.7
周慧智	23	79.1	102.1
周翠萱	63	77.5	140.5
周赛宝	79	88.3	167.3
周谷柳	21.5	90.3	111.8
周听然	75	74.2	149.2
周蔓菁	21	80.8	101.8
周丽莉	22	74.7	96.7
周丽丽	65	73.6	138.6
周洛灵	22	78.9	100.9
周向雙	20.5	70.8	91.3
周丽利	62.5	72.6	135.1
周庆玲	20.5	75.7	96.2
周谷菱	21	77.2	98.2
周尔白	23	68.9	91.9
周妍笙	24	73.3	97.3
周茜茜	20	81.9	101.9
周仕娥	60.5	84.5	145.0
周醉波	20	84.1	104.1
周涵香	20	70.4	90.4
周小文	63	91.5	154.5
周方妍	20	79.2	99.2
周文茵	20.5	89.7	110.2
周巧云	23	86.5	109.5
周艾之	71	74.2	145.2
周之洁	23	64.3	87.3
周怜蕾	20.5	80.6	101.1
周冷霜	21	91.1	112.1
周半筠	23	72.6	95.6
周碧瑶	23	77.5	100.5
周傲之	73	82.1	155.1
周冰梅	23	78.1	101.1
周婷远	73	79.2	152.2
周書亦	22.5	81.6	104.1
周寒云	20	81.9	101.9
周铂玉	63	68.5	131.5
周颖慧	20	81.7	101.7
周霓妍	20	86.5	106.5
周含巧	21	74.0	95.0
周婷悦	75	77.4	152.4
周丹南	60	80.5	140.5
周利萍	21	77.2	98.2
周心香	60	80.5	140.5
周痴柏	25	71.8	96.8
周含青	61.5	84.4	145.9
周和璧	61.5	74.0	135.5
周江晴	24	76.1	100.1
周丹尼	63	76.0	139.0
周萧红	24	71.7	95.7
周海蓮	20	72.2	92.2
周彪蔚	23	66.7	89.7
周东萌	21	76.2	97.2
周星晴	77	76.4	153.4
周芸笛	22	77.7	99.7
周語筠	22	81.3	103.3
周雯萱	23	76.7	99.7
周玺莹	22	73.7	95.7
周婧萌	20.5	73.8	94.3
周白風	20.5	91.1	111.6
周娴静	95	75.5	170.5
周炳瑶	62	87.1	149.1
周风梅	25	68.6	93.6
周安寒	63	65.1	128.1
周樱瑛	60.5	74.0	134.5
周雯菁	20.5	65.9	86.4
周长丽	64	85.7	149.7
周安荷	63	66.2	129.2
周昕怡	74	86.6	160.6
周冬青	75	84.4	159.4
周熙星	60	76.5	136.5
周听莲	23	82.4	105.4
周苏青	63	76.4	139.4
周销颖	60	75.5	135.5
周香云	22	76.4	98.4
周东梅	24	75.6	99.6
周聽晴	22	74.4	96.4
周双英	64	70.2	134.2
周盼翠	62	83.1	145.1
周彩凝	63	76.5	139.5
周双颖	61	67.1	128.1
周秋琳	62	74.9	136.9
周秋灵	77	82.3	159.3
周凝蕾	20.5	80.6	101.1
周欣莹	21	87.1	108.1
周秋玲	80	75.0	155.0
周秋柳	65	72.8	137.8
周莉娜	20	83.3	103.3
周欣颖	21	90.9	111.9
周問薇	25	75.5	100.5
周杨萍	23	81.2	104.2
周绮彤	20	75.1	95.1
周双玉	61	73.0	134.0
周胜怡	95	70.4	165.4
周盼春	65	72.8	137.8
周欣愉	61	76.7	137.7
周白柏	20	75.0	95.0
周丰娟	24	62.3	86.3
周木兰	23	81.2	104.2
周松娟	24	62.3	86.3
周凡柔	60	80.9	140.9
周淑婉	60	77.4	137.4
周凡蕊	20	83.9	103.9
周敬英	20	86.9	106.9
周戴林	21.5	60.1	81.6
周莎莎	20.5	72.9	93.4
周胤文	20.5	76.2	96.7
周例蓉	21	90.9	111.9
周异颖	63	66.5	129.5
周芝兰	22	84.2	106.2
周丹翠	78	68.7	146.7
周瑜蓓	63	72.7	135.7
周黛娥	24	84.7	108.7
周寅俊	73	64.2	137.2
周紫玲	75	70.9	145.9
周奕奕	25	72.8	97.8
周紫菱	60.5	73.8	134.3
周冬煙	20.5	91.1	111.6
周春茹	62	76.4	138.4
周春柔	97	72.8	169.8
周修芳	65	70.8	135.8
周诗霜	63	74.4	137.4
周诗双	92	82.6	174.6
周梓莹	20.5	65.9	86.4
周飞燕	62.5	83.8	146.3
周雅兒	20	67.9	87.9
周一悦	95	69.0	164.0
周南瑤	25	80.6	105.6
周彦瑛	62	83.1	145.1
周飞烟	22	74.9	96.9
周卉娜	20.5	84.5	105.0
周依玲	74	73.7	147.7
周夏萱	22.5	85.8	108.3
周莺语	20.5	74.0	94.5
周梅梅	20	69.5	89.5
周佳婷	24	70.1	94.1
周映秋	80	72.8	152.8
周小雯	60.5	90.1	150.6
周夏菡	22	88.9	110.9
周蕊珠	64	70.2	134.2
周依琳	61	76.7	137.7
周凌兰	22	84.2	106.2
周倩欣	65	74.6	139.6
周琪玉	23	68.5	91.5
周秀颖	61	86.9	147.9
周寄云	20	77.9	97.9
周瑛蔓	60	81.6	141.6
周靖怡	95	76.5	171.5
周秀莹	61	76.2	137.2
周学琼	20.5	77.8	98.3
周柔洁	62.5	83.8	146.3
周倩秀	97	88.4	185.4
周荻塬	60	83.3	143.3
周梅美	23	64.2	87.2
周柔谨	65	85.3	150.3
周若兰	20	72.0	92.0
周绣梓	64	70.2	134.2
周梦娜	20	85.8	105.8
周悦欣	63	70.3	133.3
周悦心	92.5	76.2	168.7
周露澜	22	69.3	91.3
周平芙	20.5	84.5	105.0
周小雪	60	77.8	137.8
周问夏	75	70.9	145.9
周若妍	23	64.1	87.1
周希怡	61.5	90.3	151.8
周红琼	25	82.5	107.5
周以南	70	75.0	145.0
周吉玉	20	70.2	90.2
周环霞	61.5	67.9	129.4
周元霜	20	78.0	98.0
周悦宣	95	64.2	159.2
周倩彤	80	74.6	154.6
周友楓	20	74.2	94.2
周荷媛	20.5	81.3	101.8
周珏妍	22.5	92.3	114.8
周小燕	98	76.8	174.8
周水陽	20	74.2	94.2
周笪怡	63	64.2	127.2
周夜旋	99	75.6	174.6
周改霞	21	91.1	112.1
周玉娟	20.5	84.5	105.0
周怡挣	97	76.4	173.4
周婧楠	20	81.4	101.4
周香靈	25	80.6	105.6
周茜媛	20	81.9	101.9
周小艳	98	87.5	185.5
周玲玉	22.5	88.1	110.6
周晴波	20	70.4	90.4
周憶梅	22	78.3	100.3
周妍丽	21.5	74.0	95.5
周小娟	60	87.5	147.5
周琼芬	25	69.5	94.5
周昌琳	61	76.7	137.7
周阳艳	89	78.5	167.5
周葵花	20.5	75.7	96.2
周瑞绣	92	78.3	170.3
周妍冰	21	84.7	105.7
周乐然	78	79.1	157.1
周文分	23	84.8	107.8
周向萍	23	60.7	83.7
周树红	20.5	81.1	101.6
周灵秀	75	89.4	164.4
周采露	24	85.2	109.2
周夢雁	22	74.4	96.4
周鑫蓉	63	85.3	148.3
周韵流	65	80.1	145.1
周阳阳	89	79.7	168.7
周乐蓉	20	75.5	95.5
周乐容	70.5	75.7	146.2
周恬雅	22	77.2	99.2
周子菡	23	88.5	111.5
周文芳	20	71.7	91.7
周骊萍	22	78.9	100.9
周尔蓝	20	74.9	94.9
周采绿	61	77.2	138.2
周朔洁	22.5	77.7	100.2
周三倩	92	87.5	179.5
周琼怡	65	73.5	138.5
周琼芳	25	69.5	94.5
周子蔺	20.5	86.7	107.2
周山蝶	73	75.1	148.1
周嘉麦	20.5	79.3	99.8
周乐蕊	20	79.4	99.4
周訪菡	22	72.5	94.5
周子萱	23	75.1	98.1
周紫雪	60	69.5	129.5
周家颖	22.5	77.7	100.2
周乃欣	23	77.3	100.3
周乃心	75.5	70.4	145.9
周忆雪	64	74.3	138.3
周雨琼	24	75.2	99.2
周和暄	61	76.7	137.7
周丹萍	23	68.7	91.7
周雨青	61.5	90.4	151.9
周碧玉	23	68.9	91.9
周雨琴	21	76.7	97.7
周乃秀	78	76.2	154.2
周继文	22	77.6	99.6
周美曼	25	68.6	93.6
周凡風	20	94.1	114.1
周晋红	25	76.3	101.3
周雅藍	20	67.9	87.9
周碧莹	23	77.5	100.5
周轩瑛	90	88.9	178.9
周玲瑗	22	88.9	110.9
周代荷	23	72.6	95.6
周皎洁	23	76.5	99.5
周芃华	22	83.1	105.1
周笑怡	100	76.3	176.3
周郁美	20	76.5	96.5
周晓灵	63	82.6	145.6
周娇洁	20	75.5	95.5
周昭媛	62	76.4	138.4
周娇然	63	79.1	142.1
周笑夢	25	83.8	108.8
周雅霜	23	79.2	102.2
周逢雪	20.5	79.3	99.8
周代風	20.5	91.1	111.6
周蔷文	22	79.6	101.6
周芳馨	65	79.7	144.7
周芳懿	62	79.4	141.4
周琳慧	23	71.2	94.2
周晓琳	23	82.2	105.2
周维莉	63	79.2	142.2
周玫琴	22	74.9	96.9
周芳芷	25	70.8	95.8
周笑綠	25	83.8	108.8
周梨镜	78	74.1	152.1
周娥水	22	73.3	95.3
周芳苓	22	77.7	99.7
周怀思	65	73.5	138.5
周霞明	21.5	80.4	101.9
周念梦	21	76.2	97.2
周雅素	60	69.9	129.9
周秦剑	77.5	85.8	163.3
周盛悦	92	77.4	169.4
周秀君	61	75.4	136.4
周孝艳	61	82.2	143.2
周炯思	80	72.8	152.8
周芳荃	22	77.2	99.2
周畅然	75.5	71.9	147.4
周芳茗	22	77.2	99.2
周秀娟	64	87.1	151.1
周宝鉴	77	67.2	144.2
周杨宁	23	81.2	104.2
周莹岚	63	79.1	142.1
周谭菁	22	78.9	100.9
周蒙雨	20	90.2	110.2
周会霞	23	74.4	97.4
周彗云	20	77.9	97.9
周范之	23	68.2	91.2
周娴婉	88.5	67.4	155.9
周双燕	96	67.1	163.1
周盼海	25	68.6	93.6
周觅柔	63	64.2	127.2
周仪玲	20.5	75.7	96.2
周含嵐	24	90.1	114.1
周宣莹	62	87.1	149.1
周仪琳	23	68.6	91.6
周楚嫣	63	81.2	144.2
周冠芳	25	75.0	100.0
周楚婷	20.5	81.3	101.8
周艳美	60	88.5	148.5
周癡桃	25	83.1	108.1
周安風	20.5	70.8	91.3
周丽萍	22	78.9	100.9
周燕晓	70	78.7	148.7
周悦菲	60.5	73.8	134.3
周妹利	21.5	84.7	106.2
周初昕	76.5	84.4	160.9
周秀隽	64	69.6	133.6
周曼云	20	77.9	97.9
周燕子	63	73.8	136.8
周慧月	23	68.2	91.2
周慧云	23	79.1	102.1
周希希	21	75.4	96.4
周冠娜	25	75.0	100.0
周依陽	24	89.8	113.8
周文心	63	84.8	147.8
周慧芷	20.5	75.7	96.2
周姝瑶	77	87.1	164.1
周慕蕾	20	74.2	94.2
周痴香	25	71.8	96.8
周水蓮	20	74.2	94.2
周瑾萍	23	78.1	101.1
周瑞洁	63	72.7	135.7
周悦帆	63	77.5	140.5
周谷梦	21	77.2	98.2
周静芙	60.5	73.8	134.3
周雪柔	63	64.2	127.2
周骊泓	25	79.6	104.6
周瑞锦	95	72.7	167.7
周艳梅	60.5	86.8	147.3
周友瑶	73	70.5	143.5
周献玉	22.5	74.4	96.9
周瑶远	70	72.8	142.8
周依秋	99	86.6	185.6
周森婷	20	81.9	101.9
周懷卉	22.5	93.9	116.4
周怡澜	65	78.4	143.4
周傲菡	63	81.2	144.2
周依波	64	86.6	150.6
周彦莹	22	87.1	109.1
周荻竹	23	70.4	93.4
周曼吟	23	64.1	87.1
周言文	21	78.5	99.5
周逸悦	95.5	67.4	162.9
周逸云	63	79.1	142.1
周琪瑶	23	71.2	94.2
周雪冬	20.5	82.0	102.5
周夜香	64	86.6	150.6
周倩依	100	74.6	174.6
周倩伊	97.5	94.1	191.6
周英莉	20	81.4	101.4
周彦玉	22	71.3	93.3
周夏颖	22.5	77.7	100.2
周初珍	79	87.1	166.1
周梅玲	20	70.9	90.9
周霞姝	61.5	72.5	134.0
周幻桃	20	71.7	91.7
周御文	20.5	76.2	96.7
周肖英	25	68.6	93.6
周程诗	75.5	73.3	148.8
周荔芳	20	69.9	89.9
周平卉	23	81.5	104.5
周平惠	23	86.5	109.5
周靖楓	20	81.0	101.0
周代蕊	20	86.6	106.6
周若翾	20	72.2	92.2
周星菱	62	83.1	145.1
周代柔	75	75.0	150.0
周惜霜	63	79.2	142.2
周向春	60.5	76.0	136.5
周珺琦	20.5	73.3	93.8
周書筠	22	81.3	103.3
周沛若	24	75.6	99.6
周东玲	24	73.7	97.7
周珺琪	20.5	73.3	93.8
周琳远	63	74.4	137.4
周沛蕊	21.5	74.0	95.5
周梦柏	20	81.3	101.3
周璎玑	63	82.4	145.4
周丁洁	23	64.0	87.0
周听芹	20	75.5	95.5
周沛柔	64	86.6	150.6
周国俊	23	64.2	87.2
周茂飞	23	64.2	87.2
周昕花	24	73.7	97.7
周美红	25	72.8	97.8
周茗洁	23	66.5	89.5
周娜尔	62	88.9	150.9
周娜儿	80	74.6	154.6
周俐莹	22	87.1	109.1
周醉靈	20.5	78.1	98.6
周孟荀	24	70.1	94.1
周代楓	20.5	91.1	111.6
周向萱	20	69.1	89.1
周长文	21	74.2	95.2
周铱颖	63	72.7	135.7
周清卓	23	64.3	87.3
周宜欣	21.5	90.4	111.9
周良琴	24	69.6	93.6
周安歌	63	60.7	123.7
周幻翠	63	68.7	131.7
周韦茹	62	76.4	138.4
周婧怡	63	64.2	127.2
周香飞	25	72.8	97.8
周半香	20	75.0	95.0
周楠楠	20.5	72.9	93.4
周莉绫	23	81.2	104.2
周滢渟	25	71.6	96.6
周山槐	63	88.5	151.5
周夢玉	22.5	93.9	116.4
周和悦	64	75.6	139.6
周靈萱	22.5	87.5	110.0
周艺旭	23	77.4	100.4
周半夏	20.5	84.5	105.0
周诗珊	92	83.3	175.3
周瑞仪	63	77.5	140.5
周柏燕	62.5	83.8	146.3
周英洁	23	76.5	99.5
周婧洁	23	76.5	99.5
周和豫	61	90.9	151.9
周湘悦	60	86.9	146.9
周冰芸	20.5	82.6	103.1
周莉琪	20.5	72.9	93.4
周向莉	23	66.2	89.2
周莉珲	23	81.2	104.2
周乐文	23	68.2	91.2
周香怡	65	72.8	137.8
周古兰	23	75.6	98.6
周雨菲	21	76.2	97.2
周笑晴	77	77.2	154.2
周玛丽	20	74.2	94.2
周嘉丽	20	80.6	100.6
周嘉莉	23	79.2	102.2
周韵梅	65	75.1	140.1
周水瑤	20	74.2	94.2
周镁婷	79	83.1	162.1
周晴晴	60	81.9	141.9
周访梦	20.5	73.8	94.3
周丝微	60.5	73.3	133.8
周嫣虹	60	81.3	141.3
周瑶珺	23	79.1	102.1
周桐欣	25	74.6	99.6
周嫣宏	60	76.4	136.4
周安蕾	60.5	73.6	134.1
周飞玉	22	71.3	93.3
周泽芳	24	84.7	108.7
周恨之	22	73.3	95.3
周以寒	63	86.5	149.5
周君悦	64	73.3	137.3
周幼竹	60	78.2	138.2
周蕙萍	21	65.5	86.5
周淑梅	20	77.4	97.4
周一南	73	78.7	151.7
周敬燕	63	78.8	141.8
周侕馥	25	73.8	98.8
周青槐	61	76.2	137.2
周白雪	20.5	90.1	110.6
周飞英	25	68.6	93.6
周秀珍	79	87.1	166.1
周恨竹	22.5	94.1	116.6
周敬艳	63	85.7	148.7
周萧冉	21	73.0	94.0
周慧光	20	70.5	90.5
周春文	62	80.8	142.8
周玥璋	72.5	83.8	156.3
周問蝶	22.5	87.5	110.0
周雅韶	60.5	65.9	126.4
周晶霞	23	79.2	102.2
周聽蝶	22.5	87.5	110.0
周涟颖	20	75.5	95.5
周以煙	20.5	91.1	111.6
周秀艾	96.5	84.4	180.9
周欢欣	23	76.4	99.4
周铃音	95	76.5	171.5
周旻珊	79	73.7	152.7
周晓梅	23	84.7	107.7
周綠蓉	22.5	93.3	115.8
周青丽	79	85.7	164.7
周聽丹	22	75.0	97.0
周雅山	60.5	75.7	136.2
周芳茵	22	77.2	99.2
周悦宜	63	70.3	133.3
周茹婷	20	81.9	101.9
周以曼	60.5	90.1	150.6
周怡绯	62	83.1	145.1
周懷梅	22	78.3	100.3
周元珊	60	71.7	131.7
周元蓮	20	74.2	94.2
周映婷	62	76.4	138.4
周问雁	60	77.9	137.9
周欣合	21	75.4	96.4
周束芳	64	87.1	151.1
周倩希	65	88.4	153.4
周小钻	95	79.5	174.5
周如秋	92.5	76.0	168.5
周怡子	62	72.9	134.9
周静娴	95	81.7	176.7
周如清	63	65.1	128.1
周郑倩	80	80.1	160.1
周静姝	92.5	81.1	173.6
周冰夢	20.5	70.8	91.3
周小紫	92	77.8	169.8
周醉山	63	66.1	129.1
周如芹	60.5	82.6	143.1
周悦一	95	67.4	162.4
周致萱	22	87.1	109.1
周皓月	20.5	82.2	102.7
周瑶琴	23	68.6	91.6
周倩湘	62	84.4	146.4
周珍丽	65	84.8	149.8
周曼音	63	64.2	127.2
周夜陽	24	89.8	113.8
周燕玲	70.5	73.8	144.3
周永茹	23	86.5	109.5
周荣学	23	72.7	95.7
周翠阳	95	81.6	176.6
周琪涵	20.5	81.3	101.8
周小煙	20	94.1	114.1
周雪萍	20.5	73.8	94.3
周和畅	21	76.2	97.2
周红媛	22	76.4	98.4
周曼易	23	70.3	93.3
周耘倩	65	70.8	135.8
周元陽	20	74.2	94.2
周涵梅	20	77.4	97.4
周姿玥	100	72.8	172.8
周桂玉	22.5	88.1	110.6
周榆悦	60	86.9	146.9
周艳玲	70	83.9	153.9
周痴珊	80	80.1	160.1
周燕林	60	90.2	150.2
周玉瑾	20	76.8	96.8
周贤莹	23	72.1	95.1
周醉冬	23	62.1	85.1
周韫素	100	80.1	180.1
周曼夢	20	72.2	92.2
周荣燕	63	72.7	135.7
周葆丽	20	74.2	94.2
周千青	92	85.3	177.3
周千秋	92	80.9	172.9
周千琼	60	88.8	148.8
周希彤	21.5	84.4	105.9
周穗禾	21	74.5	95.5
周千琴	60.5	95.6	156.1
周丽娜	65	80.1	145.1
周宗燕	96	90.9	186.9
周初丹听兰	4	89.3	93.3
周书婷	77	77.2	154.2
周冰菱	23	60.7	83.7
周听荷	20.5	75.0	95.5
周美丽	25	75.3	100.3
周湘云	20.5	81.3	101.8
周和煦	61	76.7	137.7
周冷芹	24	87.1	111.1
周睿洁	63	72.7	135.7
周阳霁	64	83.1	147.1
周尔岚	70.5	71.9	142.4
周璇珠	80	75.1	155.1
周碧彤	20	75.1	95.1
周怀蕾	25	74.5	99.5
周叶春	95	84.1	179.1
周霞辉　	1	78.0	79.0
周怡诺	72.5	83.8	156.3
周寒兒	20	67.9	87.9
周听寒	20	74.2	94.2
周锦佳	60	90.2	150.2
周娜安	72.5	94.1	166.6
周沛文	21	74.2	95.2
周浩丽	23	74.1	97.1
周涵韵	60	75.5	135.5
周从寒	20	77.9	97.9
周景文	20.5	82.2	102.7
周山芙	60	87.5	147.5
周宏媛	24	76.1	100.1
周宵晨	94	77.7	171.7
周菡梅	20.5	79.3	99.8
周星梅	65	68.6	133.6
周莹笄	20.5	75.7	96.2
周隽英	20	86.9	106.9
周书诺	77.5	77.7	155.2
周莉蕾	20	79.8	99.8
周婧强	20	69.5	89.5
周子宁	23	88.5	111.5
周玲晶	62	77.2	139.2
周卉莲	20	76.0	96.0
周曼辞	60	81.4	141.4
周莉莉	20.5	72.9	93.4
周彩虹	63	64.2	127.2
周忆秋	96.5	72.5	169.0
周迎云	60	77.9	137.9
周影梅	60.5	67.4	127.9
周青菱	61	76.2	137.2
周桂莹	22.5	85.8	108.3
周惠萍	20.5	65.9	86.4
周春英	65	68.6	133.6
周芷宁	22	88.9	110.9
周梓柔	63	64.2	127.2
周彩丽	78	74.1	152.1
周春颖	62.5	83.8	146.3
周传颖	23	78.8	101.8
周淑婷	20	81.9	101.9
周新燕	98	78.8	176.8
周羽彤	70	67.1	137.1
周冬儿	75	84.4	159.4
周熹婧	23	84.7	107.7
周大鹏	20	82.9	102.9
周艺文	20.5	74.5	95.0
周秋萱	62	87.1	149.1
周鸣玉	23	68.9	91.9
周育歆	97	84.4	181.4
周肇颖	23	72.7	95.7
周贞韵	75	75.3	150.3
周沂秀	61.5	84.7	146.2
周春雨	65	86.2	151.2
周梓洁	23	76.5	99.5
周春玉	62	71.3	133.3
周爰美	65	72.8	137.8
周春霞	62.5	76.1	138.6
周珑玲	60	76.8	136.8
周宣蓉	62.5	83.8	146.3
周馨悦	94	71.6	165.6
周秋莪	62	74.9	136.9
周詩琴	22	81.3	103.3
周裴馨	60	74.9	134.9
周蕙丽	24	76.3	100.3
周中芹	20	71.7	91.7
周稼禾	23	62.1	85.1
周晓婷	63	75.1	138.1
周淑玲	20	69.9	89.9
周格娜	25	70.8	95.8
周白玉	23	81.5	104.5
周淑琳	20.5	73.3	93.8
周韧颖	63	66.5	129.5
周晓畅	63	78.1	141.1
周中琼	20	86.3	106.3
周逸致	70	84.1	154.1
周人萍	60.5	82.2	142.7
周塔娜	60	83.3	143.3
周朵朵	20	66.0	86.0
周慧芬	20.5	75.7	96.2
周蕙兰	21	66.1	87.1
周朵儿	60	67.1	127.1
周琴韵	60	79.8	139.8
周绿蓉	23	72.7	95.7
周朝红	60	70.4	130.4
周晓婧	23	84.7	107.7
周驰媛	60.5	81.3	141.8
周驰婷	60.5	81.3	141.8
周绿蕊	20	78.3	98.3
周琬琰	70.5	72.9	143.4
周春桃	65	75.0	140.0
周占英	60.5	90.1	150.6
周夏瑶	62.5	85.8	148.3
周梦兰	23	84.3	107.3
周思萍	62	83.1	145.1
周学梅	23	84.7	107.7
周程瑞	75.5	65.9	141.4
周夜山	89	78.0	167.0
周雁菡	20.5	65.9	86.4
周佳怡	64	86.6	150.6
周香夏	25	75.0	100.0
周跃红	63	74.8	137.8
周映梦	22	83.1	105.1
周靜蕾	25	75.5	100.5
周姿倩	97	75.0	172.0
周兆英	23	78.1	101.1
周际红	25	71.8	96.8
周莞然	60.5	81.3	141.8
周咏霞	61.5	82.4	143.9
周秋綠	25	80.6	105.6
周夏烟	62	84.4	146.4
周天蓝	20	86.3	106.3
周元波	20	80.5	100.5
周璐艳	71	78.5	149.5
周梦丽	20	80.6	100.6
周雪春	63	64.2	127.2
周梅青	63	70.3	133.3
周平蝶	23	68.7	91.7
周新秋	92	76.5	168.5
周易絲	24	89.8	113.8
周俊玲	65	75.0	140.0
周榕嫣	63	69.7	132.7
周依白	61	84.7	145.7
周俊琳	22	74.9	96.9
周雪芬	20	70.9	90.9
周秀越	99	76.1	175.1
周寻绿	60.5	65.9	126.4
周晨曦	75	75.0	150.0
周天丽	60	82.8	142.8
周天莉	23	81.6	104.6
周粤文	60.5	82.2	142.7
周曼香	23	64.2	87.2
周红美	25	72.8	97.8
周尋亦	22.5	81.6	104.1
周雁荷	20.5	73.3	93.8
周典雅	24	70.1	94.1
周希婷	24	76.1	100.1
周梦琪	23	79.2	102.2
周悦甜	75	69.5	144.5
周怡嘉	62	83.1	145.1
周问玉	60.5	82.0	142.5
周洁琼	20.5	77.8	98.3
周洪霞	25	87.6	112.6
周怡江	62.5	92.3	154.8
周妍妍	21	75.4	96.4
周文思	60	80.5	140.5
周妍妃	21	84.7	105.7
周元香	20	80.5	100.5
周瑞云	60.5	71.9	132.4
周如玲	75.5	82.6	158.1
周小珍	75	87.5	162.5
周懷菱	22	72.5	94.5
周怡瑶	72	87.1	159.1
周嘉惠	20.5	71.9	92.4
周定芬	24	73.7	97.7
周怡岩	93	86.2	179.2
周静晨	95	84.7	179.7
周郡玲	20	85.8	105.8
周红梅	25	68.6	93.6
周天之	63	84.8	147.8
周亦玉	60	70.2	130.2
周雨茜	24	70.1	94.1
周綺霜	25	87.7	112.7
周天鸽	20	78.0	98.0
周琼婧	22	71.6	93.6
周易曼	24	75.6	99.6
周甘泽	20	76.0	96.0
周香蝶	22	87.1	109.1
周易绿	61	76.2	137.2
周向露	20.5	65.3	85.8
周玉兔	60	84.4	144.4
周幻波	20	80.5	100.5
周乐天	63	68.2	131.2
周圣怡	88	76.5	164.5
周君丽	21.5	74.0	95.5
周娟弟	25	88.4	113.4
周雨芊	24	86.6	110.6
周清霁	20	71.0	91.0
周夏青	80	74.6	154.6
周莉妃	23	70.4	93.4
周彩妍	63	64.1	127.1
周皎月	20.5	76.2	96.7
周从灵	60.5	73.2	133.7
周昱艳	72	82.3	154.3
周郁霞	23	74.4	97.4
周梅风	23	64.2	87.2
周司娜	75.5	84.5	160.0
周元楓	20	74.2	94.2
周代玉	23	81.5	104.5
周笑婵	94.5	85.8	180.3
周香彤	25	86.2	111.2
周冷菱	21	77.2	98.2
周凌寒	22	77.2	99.2
周泓涵	22	76.4	98.4
周茹荻	20.5	73.3	93.8
周芳瑶	22.5	85.8	108.3
周含莲	21	91.1	112.1
周夏秋	80	76.3	156.3
周岚岚	88	81.9	169.9
周杏儿	61.5	84.4	145.9
周之槐	23	68.7	91.7
周利泰	61.5	90.3	151.8
周宗颖	61	90.9	151.9
周骊洁	22.5	89.4	111.9
周蓉贤	20	81.7	101.7
周娅碧	60.5	73.8	134.3
周韶丽	75	80.6	155.6
周婧芸	20	70.9	90.9
周含灵	21	82.2	103.2
周心诺	78	64.3	142.3
周聽卉	22.5	93.9	116.4
周少娟	60	71.7	131.7
周家怡	65	76.3	141.3
周维娜	70	85.8	155.8
周宸珂	65	70.8	135.8
